run_id,method,budget,seed_label,round_idx,train_size_before,selected_count,disagreement_metric,mean_disagreement,max_disagreement,mean_score,max_score,p90_score,selected_mean_score,selected_min_score,selected_max_score,preselect_size,eval_mse,eval_rmse,marker_pca_components,hybrid_marker_pca_components,marker_diversity_weight,marker_sparsity_weight,mean_selected_to_train_distance,mean_marker_diversity,p90_marker_diversity,max_marker_diversity,mean_marker_sparsity,p90_marker_sparsity,max_marker_sparsity,mean_selected_marker_diversity,mean_selected_marker_sparsity,mean_selected_hybrid_diversity,mean_selected_hybrid_sparsity,mean_selected_hybrid_uncertainty,mean_selected_hybrid_score,train_seconds,candidate_generation_seconds,candidate_simulation_seconds,acquisition_seconds,selected_simulation_seconds,eval_seconds,round_seconds
marker_directed_b1024_s01,marker_directed,b1024,s01,0,64,64,,,,0.18747594952583313,1.0,0.32577669620513916,0.4794389605522156,0.30933642387390137,1.0,320,,,3,,0.6,0.4,1.917556836578624,0.7375583507128474,1.305339903103984,4.133048043884563,2.0506636808038587,2.9843523644801446,5.9606537535537765,1.917556836578624,3.528238142550083,,,,,0.0,0.0007566920248791575,4.067922058980912,0.4887678950326517,0.0,0.0,4.559090036898851
marker_directed_b1024_s01,marker_directed,b1024,s01,1,128,64,,,,0.23399971425533295,1.0,0.34922274947166443,0.41205912828445435,0.32481256127357483,1.0,320,,,3,,0.6,0.4,0.9126812205323049,0.481823328788049,0.7594124403161918,2.013210161812212,1.358593780997547,1.8032924890026107,4.202284168807831,0.9126812205323049,1.8051652393726045,,,,,0.0,0.0007733959937468171,3.992136490996927,0.49580649100244045,0.0,0.0,4.490105562959798
marker_directed_b1024_s01,marker_directed,b1024,s01,2,192,64,,,,0.4067774713039398,0.9008145332336426,0.5482597351074219,0.6393873691558838,0.5519097447395325,0.9008145332336426,320,,,3,,0.6,0.4,0.6905611548486423,0.40643302170944634,0.6031198123436927,1.03615734293239,1.1297199954257207,1.3649711124083506,2.007915417357425,0.6905611548486423,1.3854627333165905,,,,,0.0,0.000796021893620491,4.020942926988937,0.49755582795478404,0.0,0.0,4.521035357029177
marker_directed_b1024_s01,marker_directed,b1024,s01,3,256,64,,,,0.44643309712409973,0.8245049715042114,0.5975800156593323,0.6859487295150757,0.5889173150062561,0.8245049715042114,320,,,3,,0.6,0.4,0.6116628603396408,0.3615525088230622,0.5359543533513565,0.7506924930281214,1.0246708489784524,1.172245255217355,1.8911699049111814,0.6116628603396408,1.1532893239581277,,,,,0.0,0.000796257983893156,4.051321489969268,0.5081722650211304,0.0,0.0,4.562249618000351
marker_directed_b1024_s01,marker_directed,b1024,s01,4,320,64,,,,0.4002881348133087,1.0,0.5311137437820435,0.6302992105484009,0.5378799438476562,1.0,320,,,3,,0.6,0.4,0.5751683066134899,0.3388457341223208,0.49180607267524507,0.8091886403313406,0.9562993328409757,1.0905267848516538,1.751505670158745,0.5751683066134899,1.1203058391047478,,,,,0.0,0.0007847390370443463,3.988529950962402,0.5061016461113468,0.0,0.0,4.49740780191496
marker_directed_b1024_s01,marker_directed,b1024,s01,5,384,64,,,,0.3541499376296997,1.0,0.4537608027458191,0.5363384485244751,0.4377968907356262,1.0,320,,,3,,0.6,0.4,0.5229469547023105,0.3188817923754809,0.4519102387717767,0.9376847546233533,0.8944057214216659,1.0010147549366675,1.580647747937892,0.5229469547023105,1.0321396648431802,,,,,0.0,0.0008053199853748083,3.9835831959499046,0.525142912985757,0.0,0.0,4.512012741994113
marker_directed_b1024_s01,marker_directed,b1024,s01,6,448,64,,,,0.18936565518379211,1.0,0.2549757659435272,0.30222541093826294,0.24185584485530853,1.0,320,,,3,,0.6,0.4,0.49543592025234795,0.29732723431931773,0.42756036024726723,1.255870829494194,0.8409093551580467,0.9293922529868045,3.340656515223589,0.49543592025234795,0.9574412663368803,,,,,0.0,0.0008314989972859621,3.9586840140400454,0.5279391530202702,0.0,0.0,4.490017332951538
marker_directed_b1024_s01,marker_directed,b1024,s01,7,512,64,,,,0.3192664384841919,1.0,0.42755016684532166,0.5002679824829102,0.4091872572898865,1.0,320,,,3,,0.6,0.4,0.4699416243114608,0.28467644257419633,0.40551440839007263,0.7731120827118072,0.7939031771298655,0.8780262466758971,1.7156579126686544,0.4699416243114608,0.8936832335978071,,,,,0.0,0.0008130979258567095,3.9770952799590304,0.5382624510675669,0.0,0.0,4.518372948048636
marker_directed_b1024_s01,marker_directed,b1024,s01,8,576,64,,,,0.3872276246547699,0.9508451223373413,0.4976870119571686,0.5750962495803833,0.4851000905036926,0.9508451223373413,320,,,3,,0.6,0.4,0.43916963409223997,0.27913460846326243,0.399383377599939,0.7585578217699706,0.7646077432500522,0.8363204668952786,1.1629368000688542,0.43916963409223997,0.8670695756894499,,,,,0.0,0.0008125388994812965,3.977069359039888,0.5431295830057934,0.0,0.0,4.523594685015269
marker_directed_b1024_s01,marker_directed,b1024,s01,9,640,64,,,,0.3503507375717163,1.0,0.4448757469654083,0.5219818353652954,0.4495176374912262,1.0,320,,,3,,0.6,0.4,0.4328808255865029,0.2671711053272148,0.37685919808465795,0.7782205799074764,0.7388106108378341,0.7996472307036878,1.2744019626880572,0.4328808255865029,0.8288522261514814,,,,,0.0,0.0008325710659846663,3.9538145139813423,0.5635627820156515,0.0,0.0,4.521207559038885
