run_id,method,budget,seed_label,round_idx,train_size_before,selected_count,disagreement_metric,mean_disagreement,max_disagreement,mean_score,max_score,p90_score,selected_mean_score,selected_min_score,selected_max_score,preselect_size,eval_mse,eval_rmse,marker_pca_components,hybrid_marker_pca_components,marker_diversity_weight,marker_sparsity_weight,mean_selected_to_train_distance,mean_marker_diversity,p90_marker_diversity,max_marker_diversity,mean_marker_sparsity,p90_marker_sparsity,max_marker_sparsity,mean_selected_marker_diversity,mean_selected_marker_sparsity,mean_selected_hybrid_diversity,mean_selected_hybrid_sparsity,mean_selected_hybrid_uncertainty,mean_selected_hybrid_score,train_seconds,candidate_generation_seconds,candidate_simulation_seconds,acquisition_seconds,selected_simulation_seconds,eval_seconds,round_seconds
marker_directed_b1024_s02,marker_directed,b1024,s02,0,64,64,,,,0.2072393000125885,0.8642164468765259,0.366191565990448,0.6476638913154602,0.3208771049976349,0.8642164468765259,320,,,3,,0.5,0.5,1.872069600596016,0.7313990890402234,1.2864926879871632,2.8265964521343654,2.1334238212012138,3.0697066167999627,6.573521691658965,1.872069600596016,4.6449549133305545,,,,,0.0,0.0006845159223303199,4.122619922971353,0.48655950801912695,0.0,0.0,4.611039171926677
marker_directed_b1024_s02,marker_directed,b1024,s02,1,128,64,,,,0.3671521544456482,0.7922818660736084,0.5678741931915283,0.6742022633552551,0.5278467535972595,0.7922818660736084,320,,,3,,0.5,0.5,0.994049031745026,0.4865065732844913,0.7939155145294936,1.2858265670531503,1.4192483149153325,1.825429467543385,2.779334752401258,0.994049031745026,1.8714394687827474,,,,,0.0,0.0007719299755990505,4.005269341985695,0.4927144630346447,0.0,0.0,4.500073965988122
marker_directed_b1024_s02,marker_directed,b1024,s02,2,192,64,,,,0.30678826570510864,1.0,0.4156217575073242,0.5372519493103027,0.3890148401260376,1.0,320,,,4,,0.5,0.5,1.1171121363800327,0.5754712580260078,0.8885143153418359,2.0647039723837084,1.511004982766889,1.779556246348053,3.044028923490226,1.1171121363800327,1.9657592915583382,,,,,0.0,0.0007448659744113684,3.9652524440316483,0.4883191459812224,0.0,0.0,4.4557095060590655
marker_directed_b1024_s02,marker_directed,b1024,s02,3,256,64,,,,0.05917889252305031,1.0,0.07622049003839493,0.11145555973052979,0.07225318253040314,1.0,320,,,4,,0.5,0.5,0.9838820540826303,0.5215126150713396,0.7534051873847858,8.819436616860534,1.3405324108591687,1.5100873264381802,10.390045662401638,0.9838820540826303,1.8419281053502374,,,,,0.0,0.0007896330207586288,3.903664182056673,0.4783330949721858,0.0,0.0,4.38421924400609
marker_directed_b1024_s02,marker_directed,b1024,s02,4,320,64,,,,0.3161696791648865,1.0,0.4059445858001709,0.4863439202308655,0.40100932121276855,1.0,320,,,4,,0.5,0.5,0.6974549080485712,0.43950277215098155,0.627662863848645,1.4520154716775282,1.1425104444121559,1.270860118564631,2.0072463029246013,0.6974549080485712,1.3518164642984951,,,,,0.0,0.0007541850209236145,3.982944666990079,0.5097634249832481,0.0,0.0,4.495220332988538
marker_directed_b1024_s02,marker_directed,b1024,s02,5,384,64,,,,0.14774863421916962,1.0,0.18492408096790314,0.22122490406036377,0.17833682894706726,1.0,320,,,4,,0.5,0.5,0.6759220450286552,0.4196741270598121,0.5891898231215315,2.7019068377284405,1.0938561902743444,1.1882320851108725,3.882678589416583,0.6759220450286552,1.2613483456391092,,,,,0.0,0.0007962890667840838,3.9530008169822395,0.5146054070210084,0.0,0.0,4.470896656042896
marker_directed_b1024_s02,marker_directed,b1024,s02,6,448,64,,,,0.45687928795814514,0.8327724933624268,0.5765817761421204,0.6634611487388611,0.5804814100265503,0.8327724933624268,320,,,4,,0.5,0.5,0.6261328521666727,0.4118533849941338,0.5820557456796306,0.8201212829484001,1.0423996828774262,1.1206568719762027,1.5321006582227998,0.6261328521666727,1.160193371335366,,,,,0.0,0.0007818529848009348,3.98211603902746,0.5257570459507406,0.0,0.0,4.511118108057417
marker_directed_b1024_s02,marker_directed,b1024,s02,7,512,64,,,,0.3778761625289917,0.9201109409332275,0.4774656891822815,0.5597394704818726,0.4681882858276367,0.9201109409332275,320,,,4,,0.5,0.5,0.6065268051981982,0.39089953536143274,0.5487788529399454,0.8734922125334117,1.0066823970096965,1.087256960631645,1.6678911331639896,0.6065268051981982,1.1127409576484264,,,,,0.0,0.0007935620378702879,3.985520623042248,0.5315448240144178,0.0,0.0,4.520881272968836
marker_directed_b1024_s02,marker_directed,b1024,s02,8,576,64,,,,0.3295721411705017,1.0,0.40915316343307495,0.46843498945236206,0.3926742970943451,1.0,320,,,4,,0.5,0.5,0.5605481367331908,0.3832078767659905,0.5365042940767817,1.1300580778824731,0.9707457298442715,1.0416071591124232,1.6685307809037915,0.5605481367331908,1.093573103084629,,,,,0.0,0.0008274629944935441,3.9993649770040065,0.5542498040013015,0.0,0.0,4.557451340020634
marker_directed_b1024_s02,marker_directed,b1024,s02,9,640,64,,,,0.2553892135620117,1.0,0.3220873475074768,0.4048311710357666,0.3088309168815613,1.0,320,,,4,,0.5,0.5,0.5785728868809623,0.36843083744664096,0.5163130507208159,1.2734169116349887,0.9380807495778138,0.9956191725788275,1.7207769157760233,0.5785728868809623,1.071071835722283,,,,,0.0,0.0008106540190055966,3.977456573047675,0.5584256299771369,0.0,0.0,4.539486416964792
marker_directed_b1024_s02,marker_directed,b1024,s02,10,704,64,,,,0.31590238213539124,1.0,0.38582146167755127,0.4560275077819824,0.3733145296573639,1.0,320,,,4,,0.5,0.5,0.5201424753112738,0.3589796254697016,0.5031931682787594,1.1494811438659411,0.9118471291656539,0.9686514022802916,1.503701769580743,0.5201424753112738,1.0336673311103812,,,,,0.0,0.0009558850433677435,3.9942148909904063,0.5739224799908698,0.0,0.0,4.572592268930748
marker_directed_b1024_s02,marker_directed,b1024,s02,11,768,64,,,,0.34366798400878906,1.0,0.4457775950431824,0.5213375687599182,0.43832170963287354,1.0,320,,,4,,0.5,0.5,0.5462417200794979,0.3527100392206697,0.49618335009268033,0.7366843920704934,0.8922629194295406,0.9468600779130758,1.769423453478068,0.5462417200794979,0.9881438739292496,,,,,0.0,0.0008004930568858981,4.028938845032826,0.5855329069308937,0.0,0.0,4.618802304961719
marker_directed_b1024_s02,marker_directed,b1024,s02,12,832,64,,,,0.3794211149215698,0.8235495090484619,0.4920787215232849,0.563123345375061,0.4869808852672577,0.8235495090484619,320,,,4,,0.5,0.5,0.5273994496261927,0.33740318272443837,0.4753079231831549,0.6522858973918234,0.866449011069812,0.9232666641418489,1.5786348573644424,0.5273994496261927,0.928637859127486,,,,,0.0,0.0007886909879744053,4.036929761990905,0.5952390959719196,0.0,0.0,4.636806837050244
marker_directed_b1024_s02,marker_directed,b1024,s02,13,896,64,,,,0.430752158164978,0.9566227197647095,0.5540546774864197,0.6533190608024597,0.5287243127822876,0.9566227197647095,320,,,4,,0.5,0.5,0.48224141198876913,0.3337405928034055,0.4706661007549042,0.6655093617053205,0.8496949890328696,0.910158676441502,1.156367033090048,0.48224141198876913,0.9543276188219314,,,,,0.0,0.0008303110953420401,4.012155254953541,0.6030962839722633,0.0,0.0,4.6201154759619385
marker_directed_b1024_s02,marker_directed,b1024,s02,14,960,64,,,,0.26098859310150146,1.0,0.33607521653175354,0.418032169342041,0.3248456120491028,1.0,320,,,4,,0.5,0.5,0.49482009495601786,0.3282296579477153,0.45590819832872975,1.0246045421224472,0.8367310236003492,0.8929194125083787,1.3957682583425428,0.49482009495601786,0.9411348835990501,,,,,0.0,0.0007923420052975416,4.004869219963439,0.6134412349201739,0.0,0.0,4.623307502944954
